Title,Uploader,Views,Likes,Comments,Upload Date,Duration (Minutes),URL,Engagement,Days Since Upload,Views Per Day,Main Category,Performance Class,Performance
all about embedded systems  must master skills  different roles  salaries,sanchit kulkarni,89647,4397,258,2024-12-01,12.58,https://www.youtube.com/watch?v=_tBFaWR7gnA,0.051925887090477,140,640.3357142857143,Embedded Systems,Medium,Low
introduction to embedded system explained in hindi l embedded and real time operating system course,5 minutes engineering,512216,10640,186,2020-03-02,4.28,https://www.youtube.com/watch?v=PDYuYGHT668,0.0211356146625642,1875,273.1818666666667,Other,Medium,Low
embedded systems tutorial for beginners  lec01   bhanu priya,education 4u,514802,6345,148,2018-09-10,9.22,https://www.youtube.com/watch?v=JO4AEkOVF2M,0.0126126161126025,2414,213.2568351284176,Embedded Systems,Medium,Low
what are embedded systems   embedded system basics course preview,thors elearning solutions,38899,579,4,2022-12-30,3.22,https://www.youtube.com/watch?v=3v0J0Em02FM,0.0149875318131571,842,46.19833729216152,Embedded Systems,Low,Low
what is embedded systems and the roadmap,embedded systems in pyjama,19094,722,46,2024-08-03,43.22,https://www.youtube.com/watch?v=KopbRShTp_Y,0.0402220592856394,260,73.43846153846154,Embedded Systems,Low,Low
microcontroller  embedded system 6th semester   pin diagram of 8051   astechnic,as technic,151,11,0,2025-03-04,34.98,https://www.youtube.com/watch?v=orEsndGEdVA,0.0728476821192053,47,3.2127659574468086,Other,Low,Low
embedded systems कय हत ह  what are embedded systems in hindi  embedded systems explained,deepak techtimes,55562,1271,19,2021-09-09,4.47,https://www.youtube.com/watch?v=9cFlTUNosY4,0.023217306792412,1319,42.124336618650496,Embedded Systems,Low,Low
parallel computing and types of architecture in hindi,last moment tuitions,440766,5257,194,2017-02-19,9.73,https://www.youtube.com/watch?v=tWRL2VJL-FA,0.0123671063557533,2982,147.80885311871228,Parallel Computing,Medium,Low
parallel computing explained in 3 minutes,hooman mardox,316389,3011,54,2014-12-19,3.62,https://www.youtube.com/watch?v=q7sgzDH1cR8,0.009687441725218,3775,83.81165562913907,Parallel Computing,Low,Low
parallel computing  cloud computing  cc  lec12  bhanu priya,education 4u,134647,1454,19,2018-08-14,8.95,https://www.youtube.com/watch?v=__e3np5hrcA,0.010939716443738,2441,55.16058992216305,Cloud Computing,Low,Low
stanford cs149 i parallel computing i 2023 i lecture 1  why parallelism why efficiency,stanford online,36649,935,40,2024-09-10,72.35,https://www.youtube.com/watch?v=V1tINV2-9p4,0.0266037272504024,222,165.0855855855856,Parallel Computing,Medium,Low
what is parallel computing need limitations scope and applications of parallel computing,comrevo,21380,279,22,2020-06-27,13.4,https://www.youtube.com/watch?v=m1b74x18kZk,0.0140785781103835,1758,12.161547212741752,Parallel Computing,Low,Low
parallel computingtypes of parallel computingadvantages and disadvantage in cloud computing unit1,aastudymart,11429,111,2,2023-01-23,7.98,https://www.youtube.com/watch?v=8jKfW3Wg5VI,0.0098871292326537,818,13.971882640586797,Cloud Computing,Low,Low
how parallel processing works  ai for kids,technovation,109783,451,0,2018-01-10,2.42,https://www.youtube.com/watch?v=1XGo8K1boH4,0.0041081041691336,2657,41.31840421528039,Other,Low,Low
nhr perflab seminar hardwaresoftware codesign with the parallel research kernels,nhrfau,66,5,0,2025-03-03,59.2,https://www.youtube.com/watch?v=HTbjM5GDIRM,0.0757575757575757,48,1.375,Other,Low,Low
computer vision in healthcare and medicine,roboflow,2469,54,1,2021-03-05,13.95,https://www.youtube.com/watch?v=LYDWsMtB_J0,0.0222762251923855,1507,1.6383543463835435,Computer Vision,Low,Low
computer vision in healthcare  quantiphis computer vision capability,quantiphi,3148,26,0,2020-12-18,0.93,https://www.youtube.com/watch?v=zKZusWrX-1Y,0.008259212198221,1584,1.9873737373737368,Computer Vision,Low,Low
computer vision for healthcare ai  cell counting models  chooch readynow image recognition models,chooch,3755,28,0,2021-07-30,0.75,https://www.youtube.com/watch?v=nezqrfAP-g8,0.0074567243675099,1360,2.761029411764706,Computer Vision,Low,Low
what is computer vision in healthcare education,sim_aware,305,4,1,2023-12-11,2.98,https://www.youtube.com/watch?v=zEEK-Cnk9tA,0.0163934426229508,496,0.6149193548387096,Computer Vision,Low,Low
computer vision in medical imaging  ajay pratap singh,genomics in india,221,7,0,2022-11-01,0.85,https://www.youtube.com/watch?v=1UEWLcArsLM,0.0316742081447963,901,0.2452830188679245,Computer Vision,Low,Low
see the unseen  medivis surgicalar technology using augmented reality,medivis admin,27064,171,3,2023-06-12,0.55,https://www.youtube.com/watch?v=bkzkelf7IpI,0.0064292048477682,678,39.91740412979351,Augmented Reality,Low,Low
hightech hospital uses artificial intelligence in patient care,nbc news,229834,1406,204,2023-02-05,2.58,https://www.youtube.com/watch?v=qetKUFDDF4A,0.0070050558228982,805,285.5080745341615,Artificial Intelligence,Medium,Low
mcner webinar feb 2025  applications of ai in healthcare and nutrition research,villanovauniversity,13,0,0,2025-03-04,60.42,https://www.youtube.com/watch?v=d4DQjPiJtk8,0.0,47,0.2765957446808511,AI in Healthcare,Low,Low
computer vision in healthcare,victor panlilio photography,85,1,0,2023-04-13,26.3,https://www.youtube.com/watch?v=pokjhKI1l88,0.0117647058823529,738,0.1151761517615176,Computer Vision,Low,Low
mindblowing uses of ai in finance,jelvix  tech in 5 minutes,140676,1978,53,2020-11-03,5.0,https://www.youtube.com/watch?v=LR1aOl7Z2wk,0.0144374306918024,1629,86.35727440147329,AI in Finance,Low,Low
putting ai to work for finance,ibm technology,22976,512,26,2024-09-19,11.08,https://www.youtube.com/watch?v=kNXOCsL9OF8,0.0234157381615598,213,107.86854460093896,Other,Medium,Low
how will ai affect the financial industry,forbes,23888,393,20,2024-05-03,21.25,https://www.youtube.com/watch?v=5Qqn4OSuK_M,0.0172890154052243,352,67.86363636363636,Other,Low,Low
how ai is powering the future of financial services  jpmorgan chase  co,jpmorgan,63560,0,0,2022-09-07,19.68,https://www.youtube.com/watch?v=KjvQqgMYQeI,0.0,956,66.48535564853556,Other,Low,Low
top 10 ai tools for finance you must know in 2025,nicolas boucher,12664,371,13,2024-12-20,10.62,https://www.youtube.com/watch?v=ZS0j-BtNoms,0.0303221730890713,121,104.66115702479338,Other,Medium,Low
whats possible generative ai and finance,boston consulting group,44442,447,1,2023-07-26,2.15,https://www.youtube.com/watch?v=hPrn6Smepbk,0.0100805544304936,634,70.09779179810725,Other,Low,Low
how ai is revolutionizing finance and accounting,aipowered finance,40322,464,14,2023-07-22,8.4,https://www.youtube.com/watch?v=sicTn3mNiv8,0.0118545707058181,638,63.20062695924765,Other,Low,Low
sigtech ceo ren on how ai  finance can coexist,bloomberg live,73,4,0,2025-03-04,26.78,https://www.youtube.com/watch?v=KyOO5ShWcM4,0.0547945205479452,47,1.553191489361702,Other,Low,Low
ai in finance opportunities and challenges,the ai post,3102,76,5,2023-07-22,7.85,https://www.youtube.com/watch?v=1EBUsAEqhzI,0.0261121856866537,638,4.862068965517241,AI in Finance,Low,Low
putting an autonomous vehicle to the test in downtown london,bill gates,3904016,19785,0,2023-03-29,2.73,https://www.youtube.com/watch?v=ruKJCiAOmfg,0.0050678583284494,753,5184.6162018592295,Other,High,High
are driverless cars ready to hit the road full time,nbc news,121967,864,325,2023-08-09,4.63,https://www.youtube.com/watch?v=q01PqUubacA,0.009748538539113,620,196.72096774193548,Other,Medium,Low
selfdriving from the factory to the loading dock  tesla,tesla,480849,14997,1400,2025-01-30,0.92,https://www.youtube.com/watch?v=BO1XXRwp3mc,0.0341001021110577,80,6010.6125,Other,High,High
how self driving cars work  how autonomous vehicles work  ai  intellipaat,intellipaat,44933,752,16,2023-08-19,6.53,https://www.youtube.com/watch?v=Zl3YSPilT-w,0.0170921149266685,610,73.66065573770491,Autonomous Vehicles,Low,Low
waymos fully autonomous driving technology is here,waymo,1994344,12724,3200,2017-11-07,2.78,https://www.youtube.com/watch?v=aaOB-ErYq6Y,0.0079845803933524,2721,732.9452407203235,Other,Medium,Low
why you should want driverless cars on roads now,veritasium,3454781,173487,29000,2021-07-23,18.12,https://www.youtube.com/watch?v=yjztvddhZmI,0.058610661573049,1367,2527.2721287490854,Other,High,Medium
waymo showcases fully autonomous car amid safety concerns,cbs mornings,65255,551,287,2024-12-24,3.88,https://www.youtube.com/watch?v=ErgD-ZHVMsQ,0.0128419278216228,117,557.7350427350427,Other,Medium,Low
autonomous vehicles the future of transportation,provision tech,2208,21,0,2023-10-06,6.33,https://www.youtube.com/watch?v=4aDyIKRcsvY,0.0095108695652173,562,3.928825622775801,Autonomous Vehicles,Low,Low
how selfdriving cars work  the ai behind autonomous vehicles  ai ai machinelearning tesla,scishorts,576,10,1,2025-03-02,0.95,https://www.youtube.com/watch?v=8_rd0U_6EWo,0.0190972222222222,49,11.755102040816327,Autonomous Vehicles,Low,Low
meet iceman and wolverine  the 2 coolest robots in teslas factory,business insider,306646,1596,78,2015-10-06,1.42,https://www.youtube.com/watch?v=WYnOGAvQEgk,0.0054590635455867,3484,88.01549942594718,Other,Low,Low
rpa in 5 minutes  what is rpa  robotic process automation  rpa explained  simplilearn,simplilearn,882409,15835,864,2020-05-20,5.58,https://www.youtube.com/watch?v=9URSbTOE4YI,0.0189243310075033,1796,491.31904231625833,Other,Medium,Low
robotics and automation a great domain to start your career in 2023  by raunak gupta,gyaannirudra,4649,95,18,2023-04-22,10.92,https://www.youtube.com/watch?v=Zkd8CxsSzws,0.0243063024306302,729,6.377229080932785,Robotics and Automation,Low,Low
automated machine tending using a universal ur5e cobot,the sempre group,186030,775,41,2020-09-29,0.88,https://www.youtube.com/watch?v=35KhfiAmE4o,0.0043863892920496,1664,111.796875,Other,Medium,Low
what is robotics  robotics explained  robotics technology  what are robots,tech might,334070,0,99,2021-06-10,3.55,https://www.youtube.com/watch?v=htjRUL3neMg,0.0002963450773789,1410,236.9290780141844,Robotics and Automation,Medium,Low
worlds most advanced robotic warehouse ai automation,brightpick,412455,7004,516,2024-10-15,10.43,https://www.youtube.com/watch?v=U2AGLeJBFNg,0.0182322920076129,187,2205.6417112299464,Other,High,Medium
cool careers  episode 4 robotics and automation,hirepaths,17419,124,6,2022-02-16,5.9,https://www.youtube.com/watch?v=A6qv8SnH4M0,0.0074631149893794,1159,15.029335634167383,Robotics and Automation,Low,Low
is robotics engineering worth it  future college jobs in robotics and automation  2024,aryan jagushte,5837,118,196,2024-07-07,7.55,https://www.youtube.com/watch?v=2yLulkr2OUY,0.0537947575809491,287,20.33797909407665,Robotics and Automation,Low,Low
humanoid robots are taking over warehouse jobs  humanoidrobots warehouseautomationairobots,the trend report,573,22,3,2025-03-02,0.62,https://www.youtube.com/watch?v=ff4rwr8HvtQ,0.0436300174520069,49,11.693877551020408,Other,Low,Low
robotics engineers are in high demand  but what is the job really like,cnbc international,215041,5111,158,2024-11-25,11.0,https://www.youtube.com/watch?v=z_uGhq2ayVA,0.0245023042117549,146,1472.8835616438355,Robotics and Automation,High,Medium
natural language processing in artificial intelligence in hindi  nlp with demo and examples,gate smashers,861020,16418,525,2019-05-16,17.3,https://www.youtube.com/watch?v=bPpwZxasJo0,0.0196778239762142,2166,397.5161588180979,Artificial Intelligence,Medium,Low
natural language understanding explained,moveworks,1050,17,0,2024-02-07,1.75,https://www.youtube.com/watch?v=wm90DysmchM,0.0161904761904761,438,2.3972602739726026,Other,Low,Low
complete nlp machine learning in one shot,krish naik,257598,4818,214,2023-11-27,233.17,https://www.youtube.com/watch?v=ENLEjGozrio,0.0195343131546052,510,505.09411764705885,Machine Learning,Medium,Low
natural language processing in 5 minutes  what is nlp and how does it work  simplilearn,simplilearn,687439,11638,568,2021-03-17,5.48,https://www.youtube.com/watch?v=CMrHM8a3hqw,0.0177557572380967,1495,459.8254180602007,Natural Language Processing,Medium,Low
stanford xcs224u nlu i intro  evolution of natural language understanding pt 1 i  spring 2023,stanford online,76801,1327,30,2023-08-17,73.87,https://www.youtube.com/watch?v=K_Dh0Sxujuc,0.0176690407676983,612,125.49183006535948,Natural Language Understanding,Medium,Low
what is mistral ai ai aitrending artificialintelligence,deep ai,412,9,1,2025-03-02,0.3,https://www.youtube.com/watch?v=fEixnkCTN3s,0.0242718446601941,49,8.408163265306122,Other,Low,Low
diffrence between nlu and nlg  natural language understanding vs natural  language processing  ai,ai master,1216,25,1,2023-05-24,5.07,https://www.youtube.com/watch?v=LLQlDv-MFno,0.0213815789473684,697,1.744619799139168,Natural Language Understanding,Low,Low
what is ai ethics  ai ethics foundation  how to implement ai ethics  edureka,edureka,7633,112,4,2024-05-08,9.95,https://www.youtube.com/watch?v=COgvUFGLPCs,0.015197170182104,347,21.9971181556196,AI Ethics,Low,Low
what is ai ethics,ibm technology,128562,2157,76,2021-09-30,6.17,https://www.youtube.com/watch?v=aGwYtUzMQUk,0.0173690515082217,1298,99.0462249614792,AI Ethics,Low,Low
ai ethics  ethics defined,mccombs school of business,10805,92,4,2024-09-06,3.5,https://www.youtube.com/watch?v=6yDr7CWLJ8c,0.0088847755668671,226,47.809734513274336,AI Ethics,Low,Low
artificial intelligence and its ethics  dw documentary,dw documentary,2001606,10479,1200,2019-08-14,42.43,https://www.youtube.com/watch?v=Izd2qOgOGQI,0.0058348146438409,2076,964.164739884393,Artificial Intelligence,Medium,Low
artificial intelligence class 9 chapter 1  ethics of artificial intelligence  introduction to ai,magnet brains,110601,2491,349,2021-08-10,39.95,https://www.youtube.com/watch?v=BjdpKNRVuvY,0.0256778871800435,1349,81.9873980726464,Artificial Intelligence,Low,Low
artificial intelligence and ethics  studyiq ias,studyiq ias,92699,2764,86,2022-11-26,27.03,https://www.youtube.com/watch?v=kyIf3OwcC9c,0.0307446682272732,876,105.82077625570776,Artificial Intelligence,Medium,Low
ai is dangerous but not for the reasons you think  sasha luccioni  ted,ted,1325282,25273,2000,2023-11-06,10.32,https://www.youtube.com/watch?v=eXdVDhOGqoE,0.0205790163904738,531,2495.822975517891,Other,High,Medium
the ethics of aistuart j russell university of california berkeley professor,world knowledge forum,21958,665,41,2025-01-04,31.78,https://www.youtube.com/watch?v=KiT0T12Yyno,0.0321522907368612,106,207.1509433962264,Other,Medium,Low
ethical ai,unitarian society santa barbara,27,2,0,2025-03-03,72.93,https://www.youtube.com/watch?v=HE0-TWTwiO0,0.074074074074074,48,0.5625,Other,Low,Low
ethics of ai challenges and governance,unesco,78807,866,0,2023-02-06,6.87,https://www.youtube.com/watch?v=VqFqWIqOB1g,0.0109888715469438,804,98.01865671641792,Other,Low,Low
big data analytics  what is big data analytics  big data analytics for beginners  simplilearn,simplilearn,175040,2791,56,2019-05-08,28.48,https://www.youtube.com/watch?v=bY6ZzQmtOzk,0.0162648537477148,2174,80.5151793928243,Big Data,Low,Low
introduction to big data analytics,perfect computer engineer,272477,4338,161,2020-11-13,8.33,https://www.youtube.com/watch?v=I_ku0D4uQzQ,0.0165114853730773,1619,168.2995676343422,Big Data,Medium,Low
big data  hadoop full course  learn hadoop in 10 hours  hadoop tutorial for beginners  edureka,edureka,1480614,16817,192,2019-09-01,627.62,https://www.youtube.com/watch?v=1vbXmCrkT3Y,0.011487801682275,2058,719.4431486880467,Big Data,Medium,Low
big data analytics explained with examples in hindi,5 minutes engineering,91660,1612,28,2023-01-06,6.0,https://www.youtube.com/watch?v=iW0hPuvuKOE,0.0178922103425703,835,109.77245508982035,Big Data,Medium,Low
big data engineering full course part 1  17 hours,the data tech,312885,7373,209,2023-08-28,571.88,https://www.youtube.com/watch?v=Tyg1FVNq40g,0.0242325455039391,601,520.6073211314476,Big Data,Medium,Low
big data analytics explained  what is big data analytics  big data tutorial  simplilearn,simplilearn,19133,301,7,2022-06-29,16.47,https://www.youtube.com/watch?v=h78258SRS9Y,0.0160978414258088,1026,18.64814814814815,Big Data,Low,Low
big data analytics  how to connect azure storage with power bi  sqlschool,sql school,117,11,1,2025-03-02,35.72,https://www.youtube.com/watch?v=dSycGJPC-l4,0.1025641025641025,49,2.3877551020408165,Big Data,Low,Low
what is augmented reality ar,ibm technology,23859,453,9,2024-10-02,5.2,https://www.youtube.com/watch?v=QpbJwad6v_s,0.0193637621023513,200,119.295,Augmented Reality,Medium,Low
what is augmented reality ar in 60 seconds,bernard marr,216558,2162,66,2021-02-09,1.3,https://www.youtube.com/watch?v=XPNUmcEOYW0,0.0102882368695684,1531,141.44872632266492,Augmented Reality,Medium,Low
augmented reality ar and virtual reality vr explained,cdr sh pallikkal,220007,4651,90,2020-09-09,5.95,https://www.youtube.com/watch?v=h3rKvsFTfPA,0.0215493143399982,1684,130.64548693586698,Augmented Reality,Medium,Low
augmented reality for advertising,unitear augmented reality,49088,161,5,2019-12-05,0.4,https://www.youtube.com/watch?v=2tPljGrlccY,0.0033816818774445,1963,25.00662251655629,Augmented Reality,Low,Low
i tried real augmented reality glasses,marques brownlee,5935582,146330,7100,2024-11-01,20.48,https://www.youtube.com/watch?v=G0eKzU_fV00,0.0258491922106374,170,34915.18823529412,Augmented Reality,High,High
augmented reality zoo,go to magic,27539264,43411,792,2015-06-21,4.12,https://www.youtube.com/watch?v=Xmpe1uYTDgI,0.0016050900997208,3591,7668.967975494291,Augmented Reality,High,High
the rise of technologyaugmented realityar virtual realityvr and mixed realitymr simplilearn,simplilearn,751433,11561,170,2020-04-03,8.65,https://www.youtube.com/watch?v=XLP4YTpUpBI,0.0156115049512065,1843,407.7227346717309,Augmented Reality,Medium,Low
the future of augmented reality 2030,future business tech,76917,1217,62,2022-11-19,5.08,https://www.youtube.com/watch?v=D8V2nxeWHmI,0.0166283136367773,883,87.10872027180068,Augmented Reality,Low,Low
mario circuit looks completely different in the new mario kart shorts,rays nintendo talk,52,16,0,2025-03-04,0.7,https://www.youtube.com/watch?v=FgBw_SpRO0c,0.3076923076923077,47,1.1063829787234043,Other,Low,Low
explore earth augmented reality sample,magic edtech,89550,779,19,2017-10-10,1.55,https://www.youtube.com/watch?v=47GVkOv9RuA,0.0089112227805695,2749,32.575481993452165,Augmented Reality,Low,Low
dad wasnt ready for virtual reality,daily dose of internet,15625855,1070297,10000,2023-07-15,0.27,https://www.youtube.com/watch?v=-v9SWaYhKiQ,0.0691352249204923,645,24226.131782945737,Virtual Reality,High,High
worlds smallest 4k headset  visorcom tech vr technology virtualreality insideout2,immersed,190060229,4079326,7200,2024-06-21,0.25,https://www.youtube.com/watch?v=-055GvEU7f0,0.0215012158067009,303,627261.4818481848,Other,High,High
google earth vr  bringing the whole wide world to virtual reality,google,4041437,26097,1800,2016-11-16,1.07,https://www.youtube.com/watch?v=SCrkZOx5Q1M,0.0069027427620423,3077,1313.4341891452714,Virtual Reality,High,Medium
virtual reality is not what you think,damilee,435404,19232,1800,2023-08-31,15.42,https://www.youtube.com/watch?v=wsFOLf1WvNs,0.0483045631183911,598,728.1003344481605,Virtual Reality,Medium,Low
how virtual reality tricks your brain,vox,976520,31223,1200,2020-12-22,6.23,https://www.youtube.com/watch?v=ybyib5pAq7Y,0.0332025969770204,1580,618.0506329113924,Virtual Reality,Medium,Low
what is virtual reality vr in 60 seconds,bernard marr,127500,1232,107,2021-03-08,1.48,https://www.youtube.com/watch?v=YLb1gnmsceA,0.0105019607843137,1504,84.77393617021276,Virtual Reality,Low,Low
the rise of technologyaugmented realityar virtual realityvr and mixed realitymr simplilearn,simplilearn,751433,11561,170,2020-04-03,8.65,https://www.youtube.com/watch?v=XLP4YTpUpBI,0.0156115049512065,1843,407.7227346717309,Augmented Reality,Medium,Low
clash of clans 360 experience a virtual reality raid,clash of clans,104214132,1300574,40000,2015-12-07,1.38,https://www.youtube.com/watch?v=wczdECcwRw0,0.0128636488571434,3422,30454.158971361776,Virtual Reality,High,High
augmented reality ar and virtual reality vr explained,cdr sh pallikkal,220007,4651,90,2020-09-09,5.95,https://www.youtube.com/watch?v=h3rKvsFTfPA,0.0215493143399982,1684,130.64548693586698,Augmented Reality,Medium,Low
what is cloud security,ibm technology,297803,4543,116,2019-09-27,10.28,https://www.youtube.com/watch?v=jI8IKpjiCSM,0.0156445704039247,2032,146.55659448818898,Cloud Security,Medium,Low
what is cloud security  cloud security fundamentals  cloud computing tutorial  simplilearn,simplilearn,7566,153,1,2024-07-16,9.98,https://www.youtube.com/watch?v=Qt9lhzFhW_c,0.0203542162305048,278,27.215827338129497,Cloud Computing,Low,Low
13 cyber security projects to get you hired updated 2025,unixguy  cyber security,14112,1179,161,2025-03-03,20.87,https://www.youtube.com/watch?v=CWtLdR2SxNY,0.0949546485260771,48,294.0,Other,Medium,Low
fastest way to learn cloud security and actually get a job 2025,unixguy  cyber security,40049,2020,348,2024-12-27,34.48,https://www.youtube.com/watch?v=r86YCwX_iU4,0.0591275687283078,114,351.3070175438597,Cloud Security,Medium,Low
cloud security tutorial for beginners  what is cloud security,tech with soleyman,25196,589,17,2024-05-09,16.08,https://www.youtube.com/watch?v=sF014G2BUXM,0.0240514367359898,346,72.82080924855491,Cloud Security,Low,Low
cloud security tutorial  cloud security fundamentals  what is cloud security  edureka,edureka,177850,1585,30,2017-04-07,26.08,https://www.youtube.com/watch?v=0lw4KU5wHsk,0.0090806859713241,2935,60.59625212947189,Cloud Security,Low,Low
cloud security interview questions and answers  scenario based cloud security interview questions,cyberplatter,14900,361,7,2024-06-24,47.17,https://www.youtube.com/watch?v=JsKqexbMJs8,0.0246979865771812,300,49.66666666666666,Cloud Security,Low,Low
cloud security risks exploring the latest threat landscape report,ibm technology,45163,1344,57,2024-10-01,11.53,https://www.youtube.com/watch?v=VK0GyUSDwQY,0.031020968491907,201,224.6915422885572,Cloud Security,Medium,Low
aws reinforce 2019 the fundamentals of aws cloud security fnd209r,amazon web services,163643,2643,72,2019-06-26,48.07,https://www.youtube.com/watch?v=-ObImxw1PmI,0.0165909938096954,2125,77.0084705882353,Cloud Security,Low,Low
availity modernizes healthcare technology through collaboration with aws  amazon web services,amazon web services,223,8,0,2025-03-03,2.75,https://www.youtube.com/watch?v=IGfITij1GVY,0.0358744394618834,48,4.645833333333333,AI in Healthcare,Low,Low
the cycle of cyber threat intelligence,sans digital forensics and incident response,121621,2037,29,2019-09-03,60.45,https://www.youtube.com/watch?v=J7e74QLVxCk,0.0169871979345672,2056,59.15418287937743,Cyber Threat Intelligence,Low,Low
how to become a cyber threat intel analyst,cyber intel with gary ruddell,12749,533,34,2024-03-07,2.52,https://www.youtube.com/watch?v=3KFHOamRl-s,0.0444740763981488,409,31.17114914425428,Cyber Threat Intelligence,Low,Low
creating a threat intelligence program from scratch part 1,prabh nair,13094,275,14,2023-08-22,30.23,https://www.youtube.com/watch?v=p7by_uWzdEg,0.0220711776386131,607,21.57166392092257,Other,Low,Low
what is cyber threat intelligence,relative security,4788,63,3,2022-09-06,12.15,https://www.youtube.com/watch?v=SNN0dAcfBAU,0.0137844611528822,957,5.003134796238244,Cyber Threat Intelligence,Low,Low
introduction to cyber threat intelligence  tryhackme,motasem hamdan  cyber security  tech,13467,234,10,2022-10-16,26.57,https://www.youtube.com/watch?v=OZ80zXwTh0g,0.0181183634068463,917,14.685932388222463,Cyber Threat Intelligence,Low,Low
what is cyber threat intelligence  कय ह सइबर खतर क खफय जनकर,masters in ethical hacking 20,11608,349,38,2021-02-03,9.57,https://www.youtube.com/watch?v=Z2ll8mg1mCY,0.0333390764989662,1537,7.552374756018217,Cyber Threat Intelligence,Low,Low
what is cyber threat intelligence and how to stand out as threat intelligence analyst,hacker valley media,17998,263,15,2023-04-04,29.3,https://www.youtube.com/watch?v=eme2jfTeoVo,0.0154461606845205,747,24.093708165997324,Cyber Threat Intelligence,Low,Low
cyber threat intelligence 101  types of threat intelligence,blue team resources,2158,40,2,2023-09-01,7.17,https://www.youtube.com/watch?v=sSQ0vtoZspo,0.0194624652455977,597,3.6147403685092128,Cyber Threat Intelligence,Low,Low
unified security intune  microsoft defender for endpoint  microsoft technical takeoff,windows it pro,648,11,0,2025-03-04,29.97,https://www.youtube.com/watch?v=FKWYvjkatho,0.0169753086419753,47,13.787234042553193,Other,Low,Low
threat intelligence made easy  soc experts,soc experts,55947,1649,102,2021-04-26,11.8,https://www.youtube.com/watch?v=gt_qBvccvqE,0.0312974779702218,1455,38.45154639175258,Other,Low,Low
but what is a neural network  deep learning chapter 1,3blue1brown,18756149,457380,7800,2017-10-05,18.68,https://www.youtube.com/watch?v=aircAruvnKk,0.0248014664417519,2754,6810.5116194626,Deep Learning,High,High
neural networks explained in 5 minutes,ibm technology,348032,7546,115,2022-05-24,4.52,https://www.youtube.com/watch?v=jmmW0F0biz0,0.022012343692534,1062,327.71374764595106,Neural Networks,Medium,Low
neural network in 5 minutes  what is a neural network  how neural networks work  simplilearn,simplilearn,1544791,30836,1300,2019-06-19,5.75,https://www.youtube.com/watch?v=bfmFfD2RIcg,0.0208028141023607,2132,724.5736397748593,Neural Networks,Medium,Low
lecture 11  introduction to neural networks  stanford cs229 machine learning autumn 2018,stanford online,192501,2381,65,2020-04-17,80.23,https://www.youtube.com/watch?v=MfIjxPh6Pys,0.0127064274990779,1829,105.24931656642974,Machine Learning,Medium,Low
the essential main ideas of neural networks,statquest with josh starmer,1064739,28742,2100,2020-08-31,18.9,https://www.youtube.com/watch?v=CqOfi41LfDw,0.0289667233002641,1693,628.9066745422327,Neural Networks,Medium,Low
introduction to neural networks with example in hindi  artificial intelligence,gate smashers,1185908,21096,682,2019-05-11,11.33,https://www.youtube.com/watch?v=EYeF2e2IKEo,0.018363987762963,2171,546.2496545370797,Artificial Intelligence,Medium,Low
the spelledout intro to neural networks and backpropagation building micrograd,andrej karpathy,2305130,50885,2000,2022-08-16,145.87,https://www.youtube.com/watch?v=VMj-3S1tku0,0.022942306941474,978,2356.9836400817994,Neural Networks,High,Medium
neural network simply explained  deep learning tutorial 4 tensorflow20 keras  python,codebasics,488624,17638,1100,2020-07-14,11.0,https://www.youtube.com/watch?v=ER2It2mIagI,0.0383485051900848,1741,280.6570936243538,Deep Learning,Medium,Low
speedrun on neural networks lets go interesting students ai neuralnetworks techtips,neurohacks,417,8,0,2025-03-02,0.23,https://www.youtube.com/watch?v=OMoMEPZOFag,0.0191846522781774,49,8.510204081632653,Neural Networks,Low,Low
explained in a minute neural networks,samuel arzt,511093,9591,167,2017-09-02,1.07,https://www.youtube.com/watch?v=rEDzUT3ymw4,0.0190924156660333,2787,183.38464298528885,Neural Networks,Medium,Low
introduction to game playing in artificial intelligence  learn game playing algorithms with example,gate smashers,644524,10230,166,2019-04-13,7.12,https://www.youtube.com/watch?v=FFzdXJ49KAI,0.0161297329502082,2199,293.0986812187358,Artificial Intelligence,Medium,Low
new ai creates whole games no coding needed,ai samson,14951,632,119,2025-03-01,29.53,https://www.youtube.com/watch?v=pM6UCfutpLg,0.0502307537957327,50,299.02,Other,Medium,Low
how ai is actually used in the video games industry  ai 101,ai and games,26921,1244,42,2024-02-28,19.12,https://www.youtube.com/watch?v=j3LW5no-5Ao,0.0477693993536644,417,64.55875299760191,Other,Low,Low
how ai is transforming gaming 2025 trends,fnmonsters,5887,196,6,2025-01-11,13.53,https://www.youtube.com/watch?v=fqZkmTqXcTY,0.0343128928146764,99,59.464646464646464,AI in Gaming,Low,Low
microsofts new game ai how is this good,two minute papers,41527,1835,164,2025-03-03,6.5,https://www.youtube.com/watch?v=dapcphnRROM,0.0481373564187155,48,865.1458333333334,Other,Medium,Low
the rise of ai gaming,ai justin,37001,14020,247,2024-07-21,10.18,https://www.youtube.com/watch?v=HkTVwxmZt1w,0.3855841734007189,273,135.53479853479854,AI in Gaming,Medium,Low
how ai is taking over gaming in 2024,simple tech studio,21566,702,28,2024-05-03,7.98,https://www.youtube.com/watch?v=mu3gjDgY400,0.0338495780395066,352,61.26704545454545,AI in Gaming,Low,Low
